variant,system,tick,actual_request_rate,scaled_demand,predicted_demand,p10,p50,p90,monitored,burst,next_interval_seconds,after_stretched_interval,replicas,cpu_millicores,utilization,response_ms,slo_violation,resource_cost,rolling_overlap_cost,execution_backend
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,10,931.0,584.1059602649007,695.708824954223,695.708824954223,695.708824954223,695.708824954223,True,False,60,False,3,950,0.48797490414778666,100.9153418555826,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,11,1011.0,634.2976646915301,656.671050658887,656.671050658887,656.671050658887,656.671050658887,True,False,60,False,3,950,0.529906152624503,106.78362718750941,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,12,1169.0,733.4262809341234,674.5241028070777,674.5241028070777,674.5241028070777,674.5241028070777,True,False,60,False,3,950,0.6127203683660178,121.40563581407896,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,13,1013.0,635.5524573021959,720.2669286010832,720.2669286010832,720.2669286010832,720.2669286010832,True,False,60,False,3,950,0.5309544338364209,106.94289511956772,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,14,842.0,528.2676890902753,687.0491128044487,687.0491128044487,687.0491128044487,687.0491128044487,True,False,60,False,3,950,0.4413263902174397,95.47220457122366,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,15,1180.0,740.327640292785,637.0144818427161,637.0144818427161,637.0144818427161,637.0144818427161,True,False,60,False,3,950,0.6184859150315664,122.58551918718003,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,16,1164.0,730.2892994074591,718.9158324026666,718.9158324026666,718.9158324026666,718.9158324026666,True,False,60,False,3,950,0.6100996653362232,120.8766094268361,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,17,1061.0,665.6674799581735,727.6073339179165,727.6073339179165,727.6073339179165,727.6073339179165,True,False,60,False,3,950,0.5561131829224507,110.9572287410416,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,18,1163.0,729.6619031021262,706.5733222625486,706.5733222625486,706.5733222625486,706.5733222625486,True,False,60,False,3,950,0.6095755247302641,120.77134782343066,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,19,1290.0,809.3412338794005,735.2049922665756,735.2049922665756,735.2049922665756,735.2049922665756,True,False,60,False,3,950,0.6761413816870514,135.63973531763736,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,20,974.0,611.084001394214,777.9355348532454,777.9355348532454,777.9355348532454,777.9355348532454,True,False,60,False,3,950,0.5105129502040218,103.94929839492254,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,21,1143.0,717.1139769954689,700.8291765839358,700.8291765839358,700.8291765839358,700.8291765839358,True,False,60,False,3,950,0.5990927126110851,118.70388990437313,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,22,925.0,580.3415824329035,737.5179575991542,737.5179575991542,737.5179575991542,737.5179575991542,True,False,60,False,3,950,0.484830060512033,100.5135640939684,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,23,805.0,505.05402579295924,678.0399584629695,678.0399584629695,678.0399584629695,678.0399584629695,True,False,60,False,3,950,0.42193318779695843,93.52083663761523,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,24,778.0,488.1143255489718,632.7782117331608,632.7782117331608,632.7782117331608,632.7782117331608,True,False,60,False,3,950,0.4077813914360667,92.20547584091437,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,25,767.0,481.2129661903102,609.4258401862244,609.4258401862244,609.4258401862244,609.4258401862244,True,False,60,False,3,950,0.40201584477051816,91.69504820677932,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,26,673.0,422.23771348902056,591.8179996435429,591.8179996435429,591.8179996435429,591.8179996435429,True,False,60,False,3,950,0.3527466278103764,87.90061896859773,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,27,746.0,468.03764377832,555.3142712679564,555.3142712679564,555.3142712679564,555.3142712679564,True,False,60,False,3,950,0.3910088920453801,90.76049888608111,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,28,670.0,420.35552457302197,561.3419684534701,561.3419684534701,561.3419684534701,561.3419684534701,True,False,60,False,3,950,0.35117420599249954,87.7954346034002,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,29,702.0,440.4322063436738,535.4057717303917,535.4057717303917,535.4057717303917,535.4057717303917,True,False,60,False,3,950,0.36794670538318613,88.9665889444992,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,30,635.0,398.39665388637155,534.982563761072,534.982563761072,534.982563761072,534.982563761072,True,False,60,False,3,950,0.33282928478393614,86.63646946234107,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,31,779.0,488.74172185430467,513.775709472357,513.775709472357,513.775709472357,513.775709472357,True,False,60,False,2,950,0.6124582980630384,121.35252897684259,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,32,671.0,420.98292087835483,545.2607399391945,545.2607399391945,545.2607399391945,545.2607399391945,True,False,60,False,2,950,0.5275475198976878,106.42757184335741,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,33,650.0,407.8075984663646,520.8558032350802,520.8558032350802,520.8558032350802,520.8558032350802,True,False,60,False,2,950,0.5110370908099807,104.02313996189983,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,34,821.0,515.0923666782851,512.3150844601655,512.3150844601655,512.3150844601655,512.3150844601655,True,False,60,False,2,950,0.6454791562384525,128.4082266122581,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,35,626.0,392.75008713837576,554.7525387302917,554.7525387302917,554.7525387302917,554.7525387302917,True,False,60,False,2,950,0.49216802899545836,101.45915917820344,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,36,608.0,381.4569536423841,510.67027379103683,510.67027379103683,510.67027379103683,510.67027379103683,True,False,60,False,2,950,0.47801623263456655,99.66076623254419,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,37,366.0,229.6270477518299,500.1557725800267,500.1557725800267,500.1557725800267,500.1557725800267,True,False,60,False,2,950,0.28775319267146604,84.2887719896057,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,38,379.0,237.7831997211572,432.44201583181894,432.44201583181894,432.44201583181894,432.44201583181894,True,False,60,False,2,950,0.2979739344876656,84.76219671957865,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,39,421.0,264.13384454513766,418.08779276270843,418.08779276270843,418.08779276270843,418.08779276270843,True,False,60,False,2,950,0.3309947926630798,86.52733630348499,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,40,601.0,377.06517950505406,417.0007650434127,417.0007650434127,417.0007650434127,417.0007650434127,True,False,60,False,2,950,0.47251275627199757,98.9894819794421,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,41,665.0,417.21854304635764,457.520766669752,457.520766669752,457.520766669752,457.520766669752,True,False,60,False,2,950,0.5228302544440572,105.72495581727088,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,42,709.0,444.82398048100384,480.2773525254006,480.2773525254006,480.2773525254006,480.2773525254006,True,False,60,False,2,950,0.5574235344373482,111.17657532127127,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,43,622.0,390.2405019170443,500.1642738270061,500.1642738270061,500.1642738270061,500.1642738270061,True,False,60,False,2,950,0.4890231853597046,101.05042437940546,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,44,595.0,373.3008016730568,485.7305050956488,485.7305050956488,485.7305050956488,485.7305050956488,True,False,60,False,2,950,0.4677954908183669,98.42640442196411,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,45,776.0,486.859532938306,479.1947319681367,479.1947319681367,479.1947319681367,479.1947319681367,True,False,60,False,2,950,0.6100996653362231,120.8766094268361,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,46,782.0,490.62391077030327,526.4003983967759,526.4003983967759,526.4003983967759,526.4003983967759,True,False,60,False,2,950,0.6148169307898537,121.83212829892241,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,47,777.0,487.4869292436389,538.4420173760973,538.4420173760973,538.4420173760973,538.4420173760973,True,False,60,False,2,950,0.6108858762451616,121.03484128803615,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,48,654.0,410.31718368769606,545.5283245147998,545.5283245147998,545.5283245147998,545.5283245147998,True,False,60,False,2,950,0.5141819344457345,104.46937893888517,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,49,775.0,486.23213663297315,518.3707900032914,518.3707900032914,518.3707900032914,518.3707900032914,True,False,60,False,2,950,0.6093134544272847,120.71878485462891,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,50,1009.0,633.0428720808644,547.1725812783179,547.1725812783179,547.1725812783179,547.1725812783179,True,False,60,False,2,950,0.7932868071188777,169.85933500865139,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,51,884.0,554.6183339142558,615.6171562725267,615.6171562725267,615.6171562725267,615.6171562725267,True,False,60,False,3,950,0.4633402956677158,97.90493379437056,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,52,613.0,384.59393516904845,598.6268000713553,598.6268000713553,598.6268000713553,598.6268000713553,True,False,60,False,3,950,0.32129819145283917,85.97031640840915,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,53,1001.0,628.0237016382015,530.3260719559235,530.3260719559235,530.3260719559235,530.3260719559235,True,False,60,False,3,950,0.5246647465649136,105.99669607401722,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,54,728.0,456.74451028232835,622.5403502503459,622.5403502503459,622.5403502503459,622.5403502503459,True,False,60,False,3,950,0.38157436113811893,90.00023169789392,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,55,694.0,435.4130359010108,562.5173079933711,562.5173079933711,562.5173079933711,562.5173079933711,True,False,60,False,3,950,0.36375358053551443,88.66351907251364,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,56,814.0,510.70059254095503,546.5253786966587,546.5253786966587,546.5253786966587,546.5253786966587,True,False,60,False,3,950,0.426650453250589,93.97941955024483,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,57,973.0,610.4566050888811,571.7871592146025,571.7871592146025,571.7871592146025,571.7871592146025,True,False,60,False,3,950,0.5099888095980628,103.87560829777306,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,58,816.0,511.95538515162076,617.7621677908428,617.7621677908428,617.7621677908428,617.7621677908428,True,False,60,False,3,950,0.4276987344625069,94.08271533758413,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,59,805.0,505.05402579295924,586.5398571633787,586.5398571633787,586.5398571633787,586.5398571633787,True,False,60,False,3,950,0.42193318779695843,93.52083663761523,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,60,571.0,358.243290345068,581.9591300126135,581.9591300126135,581.9591300126135,581.9591300126135,True,False,60,False,3,950,0.29928428600256307,84.82529921766984,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,61,580.0,363.88985709306377,516.9213876004269,516.9213876004269,516.9213876004269,516.9213876004269,True,False,60,False,3,950,0.3040015514561936,85.05708094525795,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,62,796.0,499.4074590449634,503.6659687655497,503.6659687655497,503.6659687655497,503.6659687655497,True,False,60,False,3,950,0.4172159223433278,93.07239396125102,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,63,710.0,445.4513767863367,551.2643301892226,551.2643301892226,551.2643301892226,551.2643301892226,True,False,60,False,2,950,0.5582097453462866,111.30867927866556,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,64,836.0,524.5033112582781,533.0982009568029,533.0982009568029,533.0982009568029,533.0982009568029,True,False,60,False,2,950,0.657272319872529,131.1103122178053,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,65,604.0,378.94736842105266,566.0973444515298,566.0973444515298,566.0973444515298,566.0973444515298,True,False,60,False,3,950,0.31658092599920856,85.71119173317703,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,66,681.0,427.25688393168355,511.08989341531424,511.08989341531424,511.08989341531424,511.08989341531424,True,False,60,False,3,950,0.35693975265804806,88.18572706942075,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,67,836.0,524.5033112582781,522.0693381792571,522.0693381792571,522.0693381792571,522.0693381792571,True,False,60,False,3,950,0.438181546581686,95.14379621268306,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,68,625.0,392.1226908330429,561.2344385164638,561.2344385164638,561.2344385164638,561.2344385164638,True,False,60,False,3,950,0.32758787872434664,86.32784709628761,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,69,601.0,377.06517950505406,512.9089435232427,512.9089435232427,512.9089435232427,512.9089435232427,True,False,60,False,3,950,0.3150085041813317,85.62651317909395,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,70,519.0,325.6186824677588,499.7251711749486,499.7251711749486,499.7251711749486,499.7251711749486,True,False,60,False,3,950,0.2720289744926974,83.62341433370183,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,71,493.0,309.3063785291042,472.6413301924972,472.6413301924972,472.6413301924972,472.6413301924972,True,False,60,False,2,950,0.38760197810664687,90.48166944483458,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,72,733.0,459.8814918089927,456.9980242705001,456.9980242705001,456.9980242705001,456.9980242705001,True,False,60,False,2,950,0.5762925962518706,114.45098357703444,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,73,593.0,372.0460090623911,511.39348185560584,511.39348185560584,511.39348185560584,511.39348185560584,True,False,60,False,2,950,0.4662230690004901,98.24121582035879,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,74,569.0,356.98849773440224,482.87129249964846,482.87129249964846,482.87129249964846,482.87129249964846,True,False,60,False,2,950,0.44735400718596774,96.11485866177313,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,75,764.0,479.33077727431163,473.98132419585,473.98132419585,473.98132419585,473.98132419585,True,False,60,False,2,950,0.600665134428962,119.00944552479064,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,76,531.0,333.14743813175323,522.7356384630543,522.7356384630543,522.7356384630543,522.7356384630543,True,False,60,False,2,950,0.4174779926463073,93.09704334626976,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,77,808.0,506.93621470895783,470.80636131897836,470.80636131897836,470.80636131897836,470.80636131897836,True,False,60,False,2,950,0.635258414422253,126.14490794521001,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,78,684.0,429.13907284768214,536.5477806022486,536.5477806022486,536.5477806022486,536.5477806022486,True,False,60,False,2,950,0.5377682617138874,107.9935519209467,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,79,625.0,392.1226908330429,515.1824370603558,515.1824370603558,515.1824370603558,515.1824370603558,True,False,60,False,2,950,0.49138181808651993,101.35648394997068,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,80,762.0,478.0759846636459,500.6285189772125,500.6285189772125,500.6285189772125,500.6285189772125,True,False,60,False,2,950,0.5990927126110851,118.70388990437313,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,81,567.0,355.7337051237365,534.4246844798286,534.4246844798286,534.4246844798286,534.4246844798286,True,False,60,False,2,950,0.44578158536809087,95.94552703832775,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,82,883.0,553.990937608923,489.23292251977136,489.23292251977136,489.23292251977136,489.23292251977136,True,False,60,False,2,950,0.6942242325926353,140.2243071491107,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,83,853.0,535.1690484489369,565.8427646163464,565.8427646163464,565.8427646163464,565.8427646163464,True,False,60,False,3,950,0.4470919368829882,96.08655388137049,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,84,830.0,520.7389334262809,571.6736808129958,571.6736808129958,571.6736808129958,571.6736808129958,True,False,60,False,3,950,0.4350367029459323,94.82006817851394,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,85,794.0,498.15266643429766,573.7124869512004,573.7124869512004,573.7124869512004,573.7124869512004,True,False,60,False,3,950,0.4161676411314099,92.9741056979934,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,86,651.0,408.43499477169746,567.9730615117037,567.9730615117037,567.9730615117037,567.9730615117037,True,False,60,False,3,950,0.34121553447927944,87.15087012103051,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,87,977.0,612.9661903102126,530.9399920352439,530.9399920352439,530.9399920352439,530.9399920352439,True,False,60,False,3,950,0.5120853720218985,104.17127812739051,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,88,868.0,544.57999302893,610.8082922587691,610.8082922587691,610.8082922587691,610.8082922587691,True,False,60,False,3,950,0.45495404597237254,96.9502106572575,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,89,694.0,435.4130359010108,595.1544380473188,595.1544380473188,595.1544380473188,595.1544380473188,True,False,60,False,3,950,0.36375358053551443,88.66351907251364,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,90,767.0,481.2129661903102,551.7764520504634,551.7764520504634,551.7764520504634,551.7764520504634,True,False,60,False,3,950,0.40201584477051816,91.69504820677932,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,91,844.0,529.5224817009411,562.9113275452996,562.9113275452996,562.9113275452996,562.9113275452996,True,False,60,False,3,950,0.4423746714293576,95.58271990197811,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,92,771.0,483.7225514116417,582.7227009381954,582.7227009381954,582.7227009381954,582.7227009381954,True,False,60,False,3,950,0.404112407194354,91.87897746921176,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,93,570.0,357.6158940397351,565.9510411217843,565.9510411217843,565.9510411217843,565.9510411217843,True,False,60,False,3,950,0.2987601453966041,84.79999175599224,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,94,593.0,372.0460090623911,510.22753462823175,510.22753462823175,510.22753462823175,510.22753462823175,True,False,60,False,3,950,0.31081537933366005,85.40480468751372,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,95,430.0,269.7804112931335,502.57253500745355,502.57253500745355,502.57253500745355,502.57253500745355,True,False,60,False,3,950,0.22538046056235048,82.06073093769027,False,0.17099999999999999,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,96,437.0,274.17218543046357,452.12531661441244,452.12531661441244,452.12531661441244,452.12531661441244,True,False,60,False,2,950,0.3435741672060947,87.30018746189468,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,97,516.0,323.7364935517602,438.90195205638975,438.90195205638975,438.90195205638975,438.90195205638975,True,False,60,False,2,950,0.4056848290122308,92.01818282860967,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,98,523.0,328.1282676890903,448.09413607787974,448.09413607787974,448.09413607787974,448.09413607787974,True,False,60,False,2,950,0.4111883053747999,92.51396016635024,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,99,450.0,282.3283373997909,447.01125060923687,447.01125060923687,447.01125060923687,447.01125060923687,True,False,60,False,2,950,0.3537949090222943,87.97126492135865,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,100,726.0,455.4897176716626,427.1237272363155,427.1237272363155,427.1237272363155,427.1237272363155,True,False,60,False,2,950,0.5707891198893015,113.47337968674859,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,101,653.0,409.6897873823632,493.5942067173446,493.5942067173446,493.5942067173446,493.5942067173446,True,False,60,False,2,950,0.513395723536796,104.3573056221137,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,102,618.0,387.7309166957128,486.5705390783405,486.5705390783405,486.5705390783405,486.5705390783405,True,False,60,False,2,950,0.48587834172395084,100.64691295696943,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,103,755.0,473.6842105263158,482.0056825274605,482.0056825274605,482.0056825274605,482.0056825274605,True,False,60,False,2,950,0.593589236248516,117.64701581928219,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,104,729.0,457.3719065876612,519.9701081637963,519.9701081637963,519.9701081637963,519.9701081637963,True,False,60,False,2,950,0.5731477526161168,113.89005600857413,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,105,672.0,421.6103171836877,522.4038008366242,522.4038008366242,522.4038008366242,522.4038008366242,True,False,60,False,2,950,0.5283337308066262,106.54590407925232,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,106,540.0,338.794004879749,512.7840739323406,512.7840739323406,512.7840739323406,512.7840739323406,True,False,60,False,2,950,0.42455389082675316,93.77434578410777,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,107,662.0,415.33635413035904,478.6623805106842,478.6623805106842,478.6623805106842,478.6623805106842,True,False,60,False,2,950,0.5204716217172419,105.37836679306106,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,108,707.0,443.5691878703381,502.9426884524228,502.9426884524228,502.9426884524228,502.9426884524228,True,False,60,False,2,950,0.5558511126194713,110.91348325235748,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,109,708.0,444.196584175671,516.6396423074734,516.6396423074734,516.6396423074734,516.6396423074734,True,False,60,False,2,950,0.5566373235284098,111.04484348745424,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,110,638.0,400.27884280237015,521.0250334405323,521.0250334405323,521.0250334405323,521.0250334405323,True,False,60,False,2,950,0.5016025599027195,102.7170397412169,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,111,561.0,351.96932729173926,504.7395582530762,504.7395582530762,504.7395582530762,504.7395582530762,True,False,60,False,2,950,0.4410643199144602,95.44465762593875,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,112,756.0,474.31160683164865,482.1648220176594,482.1648220176594,482.1648220176594,482.1648220176594,True,False,60,False,2,950,0.5943754471574545,117.7968048315917,False,0.114,0.0,rolling
proactive_hpa_bilstm_fixed_cpu,proactive_hpa,113,852.0,534.5416521436041,527.4531080510696,527.4531080510696,527.4531080510696,527.4531080510696,True,False,60,False,2,950,0.6698516944155439,134.1013977935341,False,0.114,0.0,rolling
