variant,system,tick,actual_request_rate,scaled_demand,predicted_demand,p10,p50,p90,monitored,burst,next_interval_seconds,after_stretched_interval,replicas,cpu_millicores,utilization,response_ms,slo_violation,resource_cost,rolling_overlap_cost,execution_backend
novelty_4_adaptive_monitoring,hybrid,38,379.0,237.7831997211572,498.13982106897083,498.13982106897083,498.13982106897083,498.13982106897083,False,False,2,True,2,600,0.47179206293880394,98.90272413170717,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,39,421.0,264.13384454513766,498.13982106897083,498.13982106897083,498.13982106897083,498.13982106897083,False,False,1,True,2,600,0.5240750883832096,105.90914334815017,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,40,601.0,377.06517950505406,403.14036086754186,403.14036086754186,403.14036086754186,403.14036086754186,True,False,240,True,2,600,0.7481451974306628,155.37549588946374,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,41,665.0,417.21854304635764,403.14036086754186,403.14036086754186,403.14036086754186,403.14036086754186,False,False,3,True,2,600,0.8278145695364238,182.11080552700287,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,42,709.0,444.82398048100384,403.14036086754186,403.14036086754186,403.14036086754186,403.14036086754186,False,False,2,True,2,600,0.8825872628591346,203.7500753059026,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,43,622.0,390.2405019170443,403.14036086754186,403.14036086754186,403.14036086754186,403.14036086754186,False,False,1,True,2,600,0.7742867101528657,163.5560537143183,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,44,595.0,373.3008016730568,470.3756876653424,470.3756876653424,470.3756876653424,470.3756876653424,True,False,240,True,2,600,0.7406761937957477,153.140455978155,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,45,776.0,486.859532938306,470.3756876653424,470.3756876653424,470.3756876653424,470.3756876653424,False,False,3,True,2,600,0.9659911367823532,242.25269910802587,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,46,782.0,490.62391077030327,470.3756876653424,470.3756876653424,470.3756876653424,470.3756876653424,False,False,2,True,2,600,0.9734601404172684,246.04546759392872,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,47,777.0,487.4869292436389,470.3756876653424,470.3756876653424,470.3756876653424,470.3756876653424,False,False,1,True,2,600,0.9672359707215057,242.88077337652769,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,48,654.0,410.31718368769606,533.3958890981994,533.3958890981994,533.3958890981994,533.3958890981994,True,False,240,True,2,600,0.8141213962057462,177.12700818391977,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,49,775.0,486.23213663297315,533.3958890981994,533.3958890981994,533.3958890981994,533.3958890981994,False,False,3,True,2,800,0.7235597271324006,148.18607063425287,False,0.1104,0.0336,rolling
novelty_4_adaptive_monitoring,hybrid,50,1009.0,633.0428720808644,533.3958890981994,533.3958890981994,533.3958890981994,533.3958890981994,False,False,2,True,2,800,0.9420280834536673,230.47489717391113,False,0.09599999999999999,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,51,884.0,554.6183339142558,533.3958890981994,533.3958890981994,533.3958890981994,533.3958890981994,False,False,1,True,2,800,0.8253249016581188,181.19227307680876,False,0.09599999999999999,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,52,613.0,384.59393516904845,588.3712617747078,588.3712617747078,588.3712617747078,588.3712617747078,True,False,240,True,2,800,0.5723124035253697,113.74209004585309,False,0.09599999999999999,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,53,1001.0,628.0237016382015,588.3712617747078,588.3712617747078,588.3712617747078,588.3712617747078,False,False,3,True,2,800,0.9345590798187522,226.9240153819418,False,0.09599999999999999,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,54,728.0,456.74451028232835,588.3712617747078,588.3712617747078,588.3712617747078,588.3712617747078,False,False,2,True,2,800,0.6796793307772744,136.51772793054414,False,0.09599999999999999,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,55,694.0,435.4130359010108,588.3712617747078,588.3712617747078,588.3712617747078,588.3712617747078,False,False,1,True,2,800,0.6479360653288851,128.9631069212652,False,0.09599999999999999,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,56,814.0,510.70059254095503,536.8797868086472,536.8797868086472,536.8797868086472,536.8797868086472,True,False,240,True,2,800,0.7599711198526117,159.00667250880406,False,0.09599999999999999,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,57,973.0,610.4566050888811,536.8797868086472,536.8797868086472,536.8797868086472,536.8797868086472,False,False,3,True,2,800,0.9084175670965493,214.93638694731092,False,0.09599999999999999,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,58,816.0,511.95538515162076,536.8797868086472,536.8797868086472,536.8797868086472,536.8797868086472,False,False,2,True,2,800,0.7618383707613404,159.59046330301572,False,0.09599999999999999,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,59,805.0,505.05402579295924,536.8797868086472,536.8797868086472,536.8797868086472,536.8797868086472,False,False,1,True,2,800,0.7515684907633322,156.4149261300622,False,0.09599999999999999,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,60,571.0,358.243290345068,572.827610696906,572.827610696906,572.827610696906,572.827610696906,True,False,240,True,2,800,0.5331001344420654,107.27086297662139,False,0.09599999999999999,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,61,580.0,363.88985709306377,572.827610696906,572.827610696906,572.827610696906,572.827610696906,False,False,3,True,2,800,0.5415027635313449,108.58081028732776,False,0.09599999999999999,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,62,796.0,499.4074590449634,572.827610696906,572.827610696906,572.827610696906,572.827610696906,False,False,2,True,2,800,0.7431658616740526,153.88048873492312,False,0.09599999999999999,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,63,710.0,445.4513767863367,572.827610696906,572.827610696906,572.827610696906,572.827610696906,False,False,1,True,2,800,0.6628740725987153,132.42827909481616,False,0.09599999999999999,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,64,836.0,524.5033112582781,521.8470775323071,521.8470775323071,521.8470775323071,521.8470775323071,True,False,139,True,2,800,0.7805108798486282,165.58731237840004,False,0.09599999999999999,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,65,604.0,378.94736842105266,521.8470775323071,521.8470775323071,521.8470775323071,521.8470775323071,False,False,2,True,2,600,0.7518796992481204,156.50989081613528,False,0.0912,0.0336,rolling
novelty_4_adaptive_monitoring,hybrid,66,681.0,427.25688393168355,521.8470775323071,521.8470775323071,521.8470775323071,521.8470775323071,False,False,1,True,2,600,0.8477319125628642,189.6599647835096,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,67,836.0,524.5033112582781,511.0939634174092,511.0939634174092,511.0939634174092,511.0939634174092,True,False,15,True,2,600,1.0406811731315042,282.87362934139264,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,68,625.0,392.1226908330429,551.2443414215372,551.2443414215372,551.2443414215372,551.2443414215372,True,False,15,False,2,600,0.7780212119703233,164.77090475280613,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,69,601.0,377.06517950505406,500.53011644135404,500.53011644135404,500.53011644135404,500.53011644135404,True,False,15,False,2,800,0.5611088980729971,111.79903732836752,False,0.1104,0.0336,rolling
novelty_4_adaptive_monitoring,hybrid,70,519.0,325.6186824677588,488.00635875232,488.00635875232,488.00635875232,488.00635875232,True,False,15,False,2,600,0.6460688144201563,128.54101350558756,False,0.0912,0.0336,rolling
novelty_4_adaptive_monitoring,hybrid,71,493.0,309.3063785291042,460.5117365525075,460.5117365525075,460.5117365525075,460.5117365525075,True,False,15,False,2,600,0.613703132002191,121.60519139011598,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,72,733.0,459.8814918089927,444.4965673030042,444.4965673030042,444.4965673030042,444.4965673030042,True,False,15,False,2,600,0.912463277398795,216.74727798314763,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,73,593.0,372.0460090623911,499.6758735756089,499.6758735756089,499.6758735756089,499.6758735756089,True,False,15,False,2,600,0.7381865259174426,152.40538154620424,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,74,569.0,356.98849773440224,468.8141795834713,468.8141795834713,468.8141795834713,468.8141795834713,True,False,15,False,2,600,0.7083105113777822,143.96517104230435,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,75,764.0,479.33077727431163,460.1175243377579,460.1175243377579,460.1175243377579,460.1175243377579,True,False,15,False,2,600,0.9510531295125231,234.84131183711742,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,76,531.0,333.14743813175323,510.40858951432665,510.40858951432665,510.40858951432665,510.40858951432665,True,False,15,False,2,600,0.6610068216899866,131.98647008800015,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,77,808.0,506.93621470895783,456.30436586611177,456.30436586611177,456.30436586611177,456.30436586611177,True,False,15,False,2,600,1.0058258228352337,263.1643076366871,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,78,684.0,429.13907284768214,524.9514776509641,524.9514776509641,524.9514776509641,524.9514776509641,True,False,15,False,2,600,0.8514664143803217,191.1156091584337,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,79,625.0,392.1226908330429,501.84992901420037,501.84992901420037,501.84992901420037,501.84992901420037,True,False,15,False,2,600,0.7780212119703233,164.77090475280613,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,80,762.0,478.0759846636459,487.67726657109006,487.67726657109006,487.67726657109006,487.67726657109006,True,False,15,False,2,600,0.948563461634218,233.62846114241623,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,81,567.0,355.7337051237365,523.079252604422,523.079252604422,523.079252604422,523.079252604422,True,False,15,False,2,600,0.7058208434994772,143.29303816891783,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,82,883.0,553.990937608923,476.1978617864861,476.1978617864861,476.1978617864861,476.1978617864861,True,False,15,False,2,600,1.0991883682716725,319.0500710276333,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,83,853.0,535.1690484489369,556.0765176366435,556.0765176366435,556.0765176366435,556.0765176366435,True,False,15,False,2,600,1.061843350097097,295.50326771937546,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,84,830.0,520.7389334262809,560.5922692510048,560.5922692510048,560.5922692510048,560.5922692510048,True,False,15,False,2,800,0.7749091271224419,163.75771747386264,False,0.1104,0.0336,rolling
novelty_4_adaptive_monitoring,hybrid,85,794.0,498.15266643429766,562.8880153439509,562.8880153439509,562.8880153439509,562.8880153439509,True,False,15,False,2,800,0.7412986107653239,153.32499867335483,False,0.09599999999999999,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,86,651.0,408.43499477169746,557.5341804579612,557.5341804579612,557.5341804579612,557.5341804579612,True,False,105,False,2,800,0.6077901707912164,120.4141568092042,False,0.09599999999999999,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,87,977.0,612.9661903102126,557.5341804579612,557.5341804579612,557.5341804579612,557.5341804579612,False,False,1,True,2,800,0.9121520689140068,216.60740692888893,False,0.09599999999999999,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,88,868.0,544.57999302893,603.7475851924155,603.7475851924155,603.7475851924155,603.7475851924155,True,False,15,True,2,800,0.8103868943882886,175.79651984403958,False,0.09599999999999999,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,89,694.0,435.4130359010108,585.6317409562935,585.6317409562935,585.6317409562935,585.6317409562935,True,False,72,False,2,800,0.6479360653288851,128.9631069212652,False,0.09599999999999999,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,90,767.0,481.2129661903102,585.6317409562935,585.6317409562935,585.6317409562935,585.6317409562935,False,False,1,True,2,800,0.7160907234974855,146.09622383294928,False,0.09599999999999999,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,91,844.0,529.5224817009411,553.9980470401524,553.9980470401524,553.9980470401524,553.9980470401524,True,False,155,True,2,800,0.7879798834835432,168.06795186789034,False,0.09599999999999999,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,92,771.0,483.7225514116417,553.9980470401524,553.9980470401524,553.9980470401524,553.9980470401524,False,False,2,True,2,800,0.719825225314943,147.13572614916177,False,0.09599999999999999,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,93,570.0,357.6158940397351,553.9980470401524,553.9980470401524,553.9980470401524,553.9980470401524,False,False,1,True,2,800,0.532166508987701,107.12783426719572,False,0.09599999999999999,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,94,593.0,372.0460090623911,499.28127603521716,499.28127603521716,499.28127603521716,499.28127603521716,True,False,15,True,2,800,0.5536398944380819,110.5460203398049,False,0.09599999999999999,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,95,430.0,269.7804112931335,492.2190035834424,492.2190035834424,492.2190035834424,492.2190035834424,True,False,15,False,2,600,0.5352785938355824,107.60654980784683,False,0.0912,0.0336,rolling
novelty_4_adaptive_monitoring,hybrid,96,437.0,274.17218543046357,440.361806417297,440.361806417297,440.361806417297,440.361806417297,True,False,15,False,2,600,0.5439924314096499,108.97684363491646,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,97,516.0,323.7364935517602,426.62735556069674,426.62735556069674,426.62735556069674,426.62735556069674,True,False,15,False,2,600,0.6423343126026988,127.70411806795931,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,98,523.0,328.1282676890903,434.8131412535063,434.8131412535063,434.8131412535063,434.8131412535063,True,False,15,False,2,600,0.6510481501767665,129.6720212852988,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,99,450.0,282.3283373997909,432.4296613284182,432.4296613284182,432.4296613284182,432.4296613284182,True,False,15,False,2,600,0.5601752726186328,111.64057065717537,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,100,726.0,455.4897176716626,411.59825871225166,411.59825871225166,411.59825871225166,411.59825871225166,True,False,15,False,2,600,0.9037494398247274,212.86684680058372,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,101,653.0,409.6897873823632,479.49492472620705,479.49492472620705,479.49492472620705,479.49492472620705,True,False,15,False,2,600,0.8128765622665937,176.6821523507395,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,102,618.0,387.7309166957128,470.96003400162954,470.96003400162954,470.96003400162954,470.96003400162954,True,False,15,False,2,600,0.7693073743962555,161.95438424297072,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,103,755.0,473.6842105263158,466.8454786292814,466.8454786292814,466.8454786292814,466.8454786292814,True,False,15,False,2,600,0.9398496240601504,229.43338050026418,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,104,729.0,457.3719065876612,506.63976757437786,506.63976757437786,506.63976757437786,506.63976757437786,True,False,15,False,2,600,0.9074839416421849,214.52077208495945,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,105,672.0,421.6103171836877,508.9844259410215,508.9844259410215,508.9844259410215,508.9844259410215,True,False,15,False,2,600,0.8365284071104915,185.3694190275415,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,106,540.0,338.794004879749,499.6907808613887,499.6907808613887,499.6907808613887,499.6907808613887,True,False,15,False,2,600,0.6722103271423592,134.67490609559903,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,107,662.0,415.33635413035904,465.55851506742647,465.55851506742647,465.55851506742647,465.55851506742647,True,False,15,False,2,600,0.8240800677189664,180.73507976481815,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,108,707.0,443.5691878703381,491.14847261820023,491.14847261820023,491.14847261820023,491.14847261820023,True,False,97,False,2,600,0.8800975949808296,202.70577640504632,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,109,708.0,444.196584175671,491.14847261820023,491.14847261820023,491.14847261820023,491.14847261820023,False,False,1,True,2,600,0.881342428919982,203.2271883567411,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,110,638.0,400.27884280237015,508.7310261656171,508.7310261656171,508.7310261656171,508.7310261656171,True,False,240,True,2,600,0.7942040531793059,170.17139790798998,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,111,561.0,351.96932729173926,508.7310261656171,508.7310261656171,508.7310261656171,508.7310261656171,False,False,3,True,2,600,0.6983518398645621,141.304922833515,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,112,756.0,474.31160683164865,508.7310261656171,508.7310261656171,508.7310261656171,508.7310261656171,False,False,2,True,2,600,0.9410944579993029,230.02794232632377,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,113,852.0,534.5416521436041,508.7310261656171,508.7310261656171,508.7310261656171,508.7310261656171,False,False,1,True,2,600,1.0605985161579445,294.74623117236706,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,114,733.0,459.8814918089927,549.0970179493684,549.0970179493684,549.0970179493684,549.0970179493684,True,False,240,True,2,600,0.912463277398795,216.74727798314763,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,115,925.0,580.3415824329035,549.0970179493684,549.0970179493684,549.0970179493684,549.0970179493684,False,False,3,True,2,800,0.8636035452870587,195.93531723798495,False,0.1104,0.0336,rolling
novelty_4_adaptive_monitoring,hybrid,116,877.0,550.2265597769258,549.0970179493684,549.0970179493684,549.0970179493684,549.0970179493684,False,False,2,True,2,800,0.8187895234775682,178.80736931156378,False,0.09599999999999999,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,117,580.0,363.88985709306377,549.0970179493684,549.0970179493684,549.0970179493684,549.0970179493684,False,False,1,True,2,800,0.5415027635313449,108.58081028732776,False,0.09599999999999999,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,118,755.0,473.6842105263158,505.7836944118326,505.7836944118326,505.7836944118326,505.7836944118326,True,False,240,True,2,800,0.7048872180451128,143.04220739854895,False,0.09599999999999999,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,119,685.0,429.766469153015,505.7836944118326,505.7836944118326,505.7836944118326,505.7836944118326,False,False,3,True,2,600,0.8527112483194742,191.6036711674072,False,0.0912,0.0336,rolling
novelty_4_adaptive_monitoring,hybrid,120,842.0,528.2676890902753,505.7836944118326,505.7836944118326,505.7836944118326,505.7836944118326,False,False,2,True,2,600,1.0481501767664192,287.2731467852013,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,121,730.0,457.9993028929941,505.7836944118326,505.7836944118326,505.7836944118326,505.7836944118326,False,False,1,True,2,600,0.9087287755813375,215.0751152300948,False,0.072,0.0,rolling
novelty_4_adaptive_monitoring,hybrid,122,699.0,438.55001742767513,536.4315808382944,536.4315808382944,536.4315808382944,536.4315808382944,True,False,240,True,2,600,0.8701389234676093,198.5873307007178,False,0.072,0.0,rolling
