variant,system,tick,actual_request_rate,scaled_demand,predicted_demand,p10,p50,p90,monitored,burst,next_interval_seconds,after_stretched_interval,replicas,cpu_millicores,utilization,response_ms,slo_violation,resource_cost,rolling_overlap_cost,execution_backend
novelty_2_quantile_provisioning,hybrid,22,925.0,580.3415824329035,729.7047119140625,589.0137939453125,729.7047119140625,871.35205078125,True,False,60,False,3,600,0.7676475958107188,161.42507877345446,False,0.1296,0.0432,rolling
novelty_2_quantile_provisioning,hybrid,23,805.0,505.05402579295924,667.811767578125,528.5699462890625,667.811767578125,816.7421875,True,False,60,False,2,900,0.6680608806785175,133.66864496377482,False,0.1296,0.0432,rolling
novelty_2_quantile_provisioning,hybrid,24,778.0,488.1143255489718,626.4257202148438,487.6502990722656,626.4257202148438,775.63525390625,True,False,60,False,2,800,0.7263606034954938,148.9809780092302,False,0.11759999999999998,0.040799999999999996,rolling
novelty_2_quantile_provisioning,hybrid,25,767.0,481.2129661903102,608.5488891601562,469.6888732910156,608.5488891601562,753.7857666015625,True,False,60,False,2,800,0.7160907234974855,146.09622383294928,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,26,673.0,422.23771348902056,594.6734619140625,455.8611755371094,594.6734619140625,735.150390625,True,False,60,False,2,800,0.628329930787233,124.6514687698828,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,27,746.0,468.03764377832,560.3883056640625,422.261474609375,560.3883056640625,699.508544921875,True,False,60,False,2,800,0.6964845889558333,140.81448578521787,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,28,670.0,420.35552457302197,570.3471069335938,431.744140625,570.3471069335938,702.770263671875,True,False,60,False,2,800,0.6255290544241399,124.05700441001869,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,29,702.0,440.4322063436738,544.7109375,406.82635498046875,544.7109375,676.926513671875,True,False,60,False,2,800,0.6554050689638002,130.67594929195062,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,30,635.0,398.39665388637155,546.4007568359375,408.3935546875,546.4007568359375,674.5352783203125,True,False,60,False,2,800,0.5928521635213863,117.50694852109771,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,31,779.0,488.74172185430467,525.5665283203125,388.13134765625,525.5665283203125,654.2835693359375,True,False,60,False,2,800,0.7272942289498582,149.24731353812584,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,32,671.0,420.98292087835483,559.33056640625,420.9632263183594,559.33056640625,681.51904296875,True,False,60,False,2,800,0.6264626798785042,124.25456915859095,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,33,650.0,407.8075984663646,532.4244384765625,394.99658203125,532.4244384765625,658.8252563476562,True,False,60,False,2,800,0.6068565453368521,120.22820239225364,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,34,821.0,515.0923666782851,524.9268798828125,387.58001708984375,524.9268798828125,651.1697998046875,True,False,60,False,2,800,0.7665064980331623,161.06250642907176,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,35,626.0,392.75008713837576,569.0433349609375,430.5084533691406,569.0433349609375,689.193603515625,True,False,60,False,2,600,0.7792660459094757,165.17845648338968,False,0.0912,0.0336,rolling
novelty_2_quantile_provisioning,hybrid,36,608.0,381.4569536423841,521.1392822265625,384.12432861328125,521.1392822265625,649.2164916992188,True,False,60,False,2,800,0.5676442762535479,112.92314345435074,False,0.1104,0.0336,rolling
novelty_2_quantile_provisioning,hybrid,37,366.0,229.6270477518299,513.0322265625,375.948974609375,513.0322265625,640.2022094726562,True,False,60,False,2,600,0.45560922172982127,97.02354576198239,False,0.0912,0.0336,rolling
novelty_2_quantile_provisioning,hybrid,38,379.0,237.7831997211572,447.2679443359375,311.8069152832031,447.2679443359375,579.39501953125,True,False,60,False,2,600,0.47179206293880394,98.90272413170717,False,0.072,0.0,rolling
novelty_2_quantile_provisioning,hybrid,39,421.0,264.13384454513766,439.791748046875,303.98004150390625,439.791748046875,566.38916015625,True,False,60,False,2,600,0.5240750883832096,105.90914334815017,False,0.072,0.0,rolling
novelty_2_quantile_provisioning,hybrid,40,601.0,377.06517950505406,442.8739929199219,306.8053894042969,442.8739929199219,564.4739990234375,True,False,60,False,2,600,0.7481451974306628,155.37549588946374,False,0.072,0.0,rolling
novelty_2_quantile_provisioning,hybrid,41,665.0,417.21854304635764,485.2966613769531,348.13031005859375,485.2966613769531,599.8355102539062,True,False,60,False,2,600,0.8278145695364238,182.11080552700287,False,0.072,0.0,rolling
novelty_2_quantile_provisioning,hybrid,42,709.0,444.82398048100384,505.2928771972656,368.02764892578125,505.2928771972656,619.4410400390625,True,False,60,False,2,600,0.8825872628591346,203.7500753059026,False,0.072,0.0,rolling
novelty_2_quantile_provisioning,hybrid,43,622.0,390.2405019170443,521.9056396484375,384.5198974609375,521.9056396484375,637.2734375,True,False,60,False,2,600,0.7742867101528657,163.5560537143183,False,0.072,0.0,rolling
novelty_2_quantile_provisioning,hybrid,44,595.0,373.3008016730568,503.96893310546875,367.2621154785156,503.96893310546875,624.5723876953125,True,False,60,False,2,600,0.7406761937957477,153.140455978155,False,0.072,0.0,rolling
novelty_2_quantile_provisioning,hybrid,45,776.0,486.859532938306,497.23486328125,360.61016845703125,497.23486328125,618.9987182617188,True,False,60,False,2,600,0.9659911367823532,242.25269910802587,False,0.072,0.0,rolling
novelty_2_quantile_provisioning,hybrid,46,782.0,490.62391077030327,545.2208251953125,407.2381591796875,545.2208251953125,661.482666015625,True,False,60,False,2,600,0.9734601404172684,246.04546759392872,False,0.072,0.0,rolling
novelty_2_quantile_provisioning,hybrid,47,777.0,487.4869292436389,553.2401123046875,415.3580627441406,553.2401123046875,672.2006225585938,True,False,60,False,2,800,0.7254269780411293,148.7153262682226,False,0.1104,0.0336,rolling
novelty_2_quantile_provisioning,hybrid,48,654.0,410.31718368769606,557.5178833007812,419.6407470703125,557.5178833007812,679.3096923828125,True,False,60,False,2,800,0.6105910471543096,120.97545657759115,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,49,775.0,486.23213663297315,528.38037109375,391.25244140625,528.38037109375,655.745361328125,True,False,60,False,2,800,0.7235597271324006,148.18607063425287,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,50,1009.0,633.0428720808644,559.3673706054688,421.1965026855469,559.3673706054688,682.4266967773438,True,False,60,False,2,800,0.9420280834536673,230.47489717391113,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,51,884.0,554.6183339142558,627.3402099609375,487.68865966796875,627.3402099609375,744.27490234375,True,False,60,False,2,800,0.8253249016581188,181.19227307680876,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,52,613.0,384.59393516904845,603.2757568359375,464.731201171875,603.2757568359375,729.224609375,True,False,60,False,2,800,0.5723124035253697,113.74209004585309,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,53,1001.0,628.0237016382015,532.9405517578125,396.0780029296875,532.9405517578125,668.780517578125,True,False,60,False,2,800,0.9345590798187522,226.9240153819418,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,54,728.0,456.74451028232835,632.213134765625,492.3540344238281,632.213134765625,752.969970703125,True,False,60,False,2,800,0.6796793307772744,136.51772793054414,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,55,694.0,435.4130359010108,565.498291015625,427.76885986328125,565.498291015625,698.56298828125,True,False,60,False,2,800,0.6479360653288851,128.9631069212652,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,56,814.0,510.70059254095503,552.3275146484375,414.5760803222656,552.3275146484375,684.7362060546875,True,False,60,False,2,800,0.7599711198526117,159.00667250880406,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,57,973.0,610.4566050888811,580.6533203125,441.98760986328125,580.6533203125,707.3992919921875,True,False,60,False,2,800,0.9084175670965493,214.93638694731092,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,58,816.0,511.95538515162076,626.3702392578125,486.7953796386719,626.3702392578125,748.6287841796875,True,False,60,False,2,800,0.7618383707613404,159.59046330301572,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,59,805.0,505.05402579295924,590.0781860351562,451.75921630859375,590.0781860351562,720.666748046875,True,False,60,False,2,800,0.7515684907633322,156.4149261300622,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,60,571.0,358.243290345068,586.3267822265625,447.93914794921875,586.3267822265625,717.126708984375,True,False,60,False,2,800,0.5331001344420654,107.27086297662139,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,61,580.0,363.88985709306377,521.4005737304688,384.5303955078125,521.4005737304688,658.1937255859375,True,False,60,False,2,800,0.5415027635313449,108.58081028732776,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,62,796.0,499.4074590449634,514.0191650390625,376.7922668457031,514.0191650390625,646.0343627929688,True,False,60,False,2,600,0.9908878155654035,255.12412144574364,False,0.0912,0.0336,rolling
novelty_2_quantile_provisioning,hybrid,63,710.0,445.4513767863367,565.71826171875,426.9903564453125,565.71826171875,688.2233276367188,True,False,60,False,2,600,0.8838320967982871,204.27443933586056,False,0.072,0.0,rolling
novelty_2_quantile_provisioning,hybrid,64,836.0,524.5033112582781,544.60400390625,406.79217529296875,544.60400390625,670.536865234375,True,False,60,False,2,800,0.7805108798486282,165.58731237840004,False,0.1104,0.0336,rolling
novelty_2_quantile_provisioning,hybrid,65,604.0,378.94736842105266,578.3837890625,439.7350769042969,578.3837890625,700.36962890625,True,False,60,False,2,800,0.5639097744360902,112.27761018805707,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,66,681.0,427.25688393168355,519.948486328125,383.01861572265625,519.948486328125,650.8004150390625,True,False,60,False,2,800,0.6357989344221482,126.26279764304311,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,67,836.0,524.5033112582781,534.6632080078125,396.9915466308594,534.6632080078125,660.7839965820312,True,False,60,False,2,600,1.0406811731315042,282.87362934139264,False,0.0912,0.0336,rolling
novelty_2_quantile_provisioning,hybrid,68,625.0,392.1226908330429,574.8052368164062,436.16107177734375,574.8052368164062,695.263427734375,True,False,60,False,2,800,0.5835159089777424,115.76272544259007,False,0.1104,0.0336,rolling
novelty_2_quantile_provisioning,hybrid,69,601.0,377.06517950505406,522.5077514648438,385.4987487792969,522.5077514648438,651.3848876953125,True,False,60,False,2,800,0.5611088980729971,111.79903732836752,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,70,519.0,325.6186824677588,512.0802001953125,375.03424072265625,512.0802001953125,639.8919677734375,True,False,60,False,2,600,0.6460688144201563,128.54101350558756,False,0.0912,0.0336,rolling
novelty_2_quantile_provisioning,hybrid,71,493.0,309.3063785291042,487.2136535644531,350.63006591796875,487.2136535644531,615.6361083984375,True,False,60,False,2,600,0.613703132002191,121.60519139011598,False,0.072,0.0,rolling
novelty_2_quantile_provisioning,hybrid,72,733.0,459.8814918089927,474.968017578125,338.4718322753906,474.968017578125,601.390625,True,False,60,False,2,600,0.912463277398795,216.74727798314763,False,0.072,0.0,rolling
novelty_2_quantile_provisioning,hybrid,73,593.0,372.0460090623911,532.6331176757812,394.5119934082031,532.6331176757812,649.4042358398438,True,False,60,False,2,600,0.7381865259174426,152.40538154620424,False,0.072,0.0,rolling
novelty_2_quantile_provisioning,hybrid,74,569.0,356.98849773440224,500.0859375,363.2635192871094,500.0859375,623.0330200195312,True,False,60,False,2,800,0.5312328835333366,106.98530653347214,False,0.1104,0.0336,rolling
novelty_2_quantile_provisioning,hybrid,75,764.0,479.33077727431163,492.10919189453125,355.42059326171875,492.10919189453125,615.1474609375,True,False,60,False,2,600,0.9510531295125231,234.84131183711742,False,0.0912,0.0336,rolling
novelty_2_quantile_provisioning,hybrid,76,531.0,333.14743813175323,542.3518676757812,404.27764892578125,542.3518676757812,658.94091796875,True,False,60,False,2,600,0.6610068216899866,131.98647008800015,False,0.072,0.0,rolling
novelty_2_quantile_provisioning,hybrid,77,808.0,506.93621470895783,486.0643310546875,349.8226623535156,486.0643310546875,611.988037109375,True,False,60,False,2,800,0.7543693671264253,157.2724422842274,False,0.1104,0.0336,rolling
novelty_2_quantile_provisioning,hybrid,78,684.0,429.13907284768214,555.3846435546875,417.0376281738281,555.3846435546875,671.279296875,True,False,60,False,2,600,0.8514664143803217,191.1156091584337,False,0.0912,0.0336,rolling
novelty_2_quantile_provisioning,hybrid,79,625.0,392.1226908330429,528.954833984375,391.6898498535156,528.954833984375,651.763916015625,True,False,60,False,2,800,0.5835159089777424,115.76272544259007,False,0.1104,0.0336,rolling
novelty_2_quantile_provisioning,hybrid,80,762.0,478.0759846636459,514.177001953125,377.201904296875,514.177001953125,639.2789306640625,True,False,60,False,2,800,0.7114225962256635,144.81200704445683,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,81,567.0,355.7337051237365,549.5928955078125,411.5411071777344,549.5928955078125,670.0545043945312,True,False,60,False,2,600,0.7058208434994772,143.29303816891783,False,0.0912,0.0336,rolling
novelty_2_quantile_provisioning,hybrid,82,883.0,553.990937608923,501.58447265625,364.96429443359375,501.58447265625,629.4986572265625,True,False,60,False,2,800,0.8243912762037544,180.8492487147828,False,0.1104,0.0336,rolling
novelty_2_quantile_provisioning,hybrid,83,853.0,535.1690484489369,582.2103271484375,443.252197265625,582.2103271484375,698.665771484375,True,False,60,False,2,600,1.061843350097097,295.50326771937546,False,0.0912,0.0336,rolling
novelty_2_quantile_provisioning,hybrid,84,830.0,520.7389334262809,582.4990234375,444.043212890625,582.4990234375,703.7022705078125,True,False,60,False,2,800,0.7749091271224419,163.75771747386264,False,0.1104,0.0336,rolling
novelty_2_quantile_provisioning,hybrid,85,794.0,498.15266643429766,581.7050170898438,443.41485595703125,581.7050170898438,706.3370361328125,True,False,60,False,2,800,0.7412986107653239,153.32499867335483,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,86,651.0,408.43499477169746,574.6222534179688,436.5111083984375,574.6222534179688,701.7845458984375,True,False,60,False,2,800,0.6077901707912164,120.4141568092042,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,87,977.0,612.9661903102126,537.1624755859375,399.88629150390625,537.1624755859375,669.16064453125,True,False,60,False,2,800,0.9121520689140068,216.60740692888893,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,88,868.0,544.57999302893,621.6876220703125,482.0361328125,621.6876220703125,741.3875732421875,True,False,60,False,2,800,0.8103868943882886,175.79651984403958,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,89,694.0,435.4130359010108,600.0804443359375,461.4671325683594,600.0804443359375,727.085693359375,True,False,60,False,2,800,0.6479360653288851,128.9631069212652,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,90,767.0,481.2129661903102,555.22802734375,417.6883544921875,555.22802734375,688.91015625,True,False,60,False,2,800,0.7160907234974855,146.09622383294928,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,91,844.0,529.5224817009411,570.1087646484375,431.82135009765625,570.1087646484375,699.4554443359375,True,False,60,False,2,800,0.7879798834835432,168.06795186789034,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,92,771.0,483.7225514116417,590.7720336914062,451.97271728515625,590.7720336914062,717.3919677734375,True,False,60,False,2,800,0.719825225314943,147.13572614916177,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,93,570.0,357.6158940397351,572.2901611328125,434.1046142578125,572.2901611328125,701.7987060546875,True,False,60,False,2,800,0.532166508987701,107.12783426719572,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,94,593.0,372.0460090623911,516.8659057617188,379.98248291015625,516.8659057617188,651.58203125,True,False,60,False,2,800,0.5536398944380819,110.5460203398049,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,95,430.0,269.7804112931335,514.38818359375,377.1050720214844,514.38818359375,644.5132446289062,True,False,60,False,2,600,0.5352785938355824,107.60654980784683,False,0.0912,0.0336,rolling
novelty_2_quantile_provisioning,hybrid,96,437.0,274.17218543046357,466.6192321777344,330.4651184082031,466.6192321777344,598.4617919921875,True,False,60,False,2,600,0.5439924314096499,108.97684363491646,False,0.072,0.0,rolling
novelty_2_quantile_provisioning,hybrid,97,516.0,323.7364935517602,458.95245361328125,322.6304016113281,458.95245361328125,586.0157470703125,True,False,60,False,2,600,0.6423343126026988,127.70411806795931,False,0.072,0.0,rolling
novelty_2_quantile_provisioning,hybrid,98,523.0,328.1282676890903,471.66424560546875,334.91485595703125,471.66424560546875,592.801025390625,True,False,60,False,2,600,0.6510481501767665,129.6720212852988,False,0.072,0.0,rolling
novelty_2_quantile_provisioning,hybrid,99,450.0,282.3283373997909,471.0901184082031,334.5293884277344,471.0901184082031,590.790283203125,True,False,60,False,2,600,0.5601752726186328,111.64057065717537,False,0.072,0.0,rolling
novelty_2_quantile_provisioning,hybrid,100,726.0,455.4897176716626,451.3717956542969,315.4700927734375,451.3717956542969,572.6493530273438,True,False,60,False,2,600,0.9037494398247274,212.86684680058372,False,0.072,0.0,rolling
novelty_2_quantile_provisioning,hybrid,101,653.0,409.6897873823632,520.03076171875,382.22039794921875,520.03076171875,631.8720703125,True,False,60,False,2,600,0.8128765622665937,176.6821523507395,False,0.072,0.0,rolling
novelty_2_quantile_provisioning,hybrid,102,618.0,387.7309166957128,507.5435791015625,370.59619140625,507.5435791015625,624.8513793945312,True,False,60,False,2,600,0.7693073743962555,161.95438424297072,False,0.072,0.0,rolling
novelty_2_quantile_provisioning,hybrid,103,755.0,473.6842105263158,501.141845703125,364.4307556152344,501.141845703125,621.0701293945312,True,False,60,False,2,600,0.9398496240601504,229.43338050026418,False,0.072,0.0,rolling
novelty_2_quantile_provisioning,hybrid,104,729.0,457.3719065876612,538.9298095703125,401.17059326171875,538.9298095703125,655.4964599609375,True,False,60,False,2,600,0.9074839416421849,214.52077208495945,False,0.072,0.0,rolling
novelty_2_quantile_provisioning,hybrid,105,672.0,421.6103171836877,537.6970825195312,400.2003173828125,537.6970825195312,657.7320556640625,True,False,60,False,2,800,0.6273963053328686,124.45272365224407,False,0.1104,0.0336,rolling
novelty_2_quantile_provisioning,hybrid,106,540.0,338.794004879749,526.153564453125,388.9698486328125,526.153564453125,649.6915283203125,True,False,60,False,2,800,0.5041577453567694,103.06597600908084,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,107,662.0,415.33635413035904,492.0226135253906,355.60125732421875,492.0226135253906,619.6781005859375,True,False,60,False,2,800,0.6180600507892248,122.49761177578266,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,108,707.0,443.5691878703381,519.7218017578125,382.23675537109375,519.7218017578125,641.7720947265625,True,False,60,False,2,600,0.8800975949808296,202.70577640504632,False,0.0912,0.0336,rolling
novelty_2_quantile_provisioning,hybrid,109,708.0,444.196584175671,532.8136596679688,395.101806640625,532.8136596679688,653.843017578125,True,False,60,False,2,600,0.881342428919982,203.2271883567411,False,0.072,0.0,rolling
novelty_2_quantile_provisioning,hybrid,110,638.0,400.27884280237015,535.73681640625,398.0873107910156,535.73681640625,657.940673828125,True,False,60,False,2,800,0.5956530398844794,118.04105849243327,False,0.1104,0.0336,rolling
novelty_2_quantile_provisioning,hybrid,111,561.0,351.96932729173926,518.4127197265625,381.2746887207031,518.4127197265625,643.3837280273438,True,False,60,False,2,800,0.5237638798984215,105.86301432038914,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,112,756.0,474.31160683164865,496.7593078613281,360.06597900390625,496.7593078613281,623.3515625,True,False,60,False,2,600,0.9410944579993029,230.02794232632377,False,0.0912,0.0336,rolling
novelty_2_quantile_provisioning,hybrid,113,852.0,534.5416521436041,544.8910522460938,406.75238037109375,544.8910522460938,664.0093994140625,True,False,60,False,2,600,1.0605985161579445,294.74623117236706,False,0.072,0.0,rolling
novelty_2_quantile_provisioning,hybrid,114,733.0,459.8814918089927,575.1107177734375,436.55035400390625,575.1107177734375,693.0254516601562,True,False,60,False,2,800,0.6843474580490962,137.69025789914042,False,0.1104,0.0336,rolling
novelty_2_quantile_provisioning,hybrid,115,925.0,580.3415824329035,549.331298828125,411.737548828125,549.331298828125,674.0698852539062,True,False,60,False,2,800,0.8636035452870587,195.93531723798495,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,116,877.0,550.2265597769258,603.055908203125,464.0357360839844,603.055908203125,722.4925537109375,True,False,60,False,2,800,0.8187895234775682,178.80736931156378,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,117,580.0,363.88985709306377,597.90185546875,459.33685302734375,597.90185546875,722.5928955078125,True,False,60,False,2,800,0.5415027635313449,108.58081028732776,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,118,755.0,473.6842105263158,521.3823852539062,384.7444763183594,521.3823852539062,656.834716796875,True,False,60,False,2,800,0.7048872180451128,143.04220739854895,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,119,685.0,429.766469153015,560.0218505859375,421.78167724609375,560.0218505859375,686.6768798828125,True,False,60,False,2,600,0.8527112483194742,191.6036711674072,False,0.0912,0.0336,rolling
novelty_2_quantile_provisioning,hybrid,120,842.0,528.2676890902753,541.3126220703125,403.62939453125,541.3126220703125,669.861083984375,True,False,60,False,2,800,0.7861126325748145,167.44335880000682,False,0.1104,0.0336,rolling
novelty_2_quantile_provisioning,hybrid,121,730.0,457.9993028929941,581.9420166015625,443.158447265625,581.9420166015625,704.726806640625,True,False,60,False,2,800,0.6815465816860031,136.98481423769627,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,122,699.0,438.55001742767513,555.7828369140625,417.9184875488281,555.7828369140625,683.9276733398438,True,False,60,False,2,800,0.652604192600707,130.02903013936532,False,0.09599999999999999,0.0,rolling
novelty_2_quantile_provisioning,hybrid,123,389.0,244.0571627744859,546.0099487304688,408.28167724609375,546.0099487304688,674.5528564453125,True,False,60,False,2,800,0.3631803017477469,88.62262225115377,False,0.09599999999999999,0.0,rolling
